date,open,high,low,close,volume,turn
2015-6-29,4446.83,4451.16,4000.92,4191.54,525662496,7.04E+11
2015-6-30,4161.06,4475.77,4016.01,4473,527045280,7.16E+11
2015-7-1,4408.98,4526.12,4235.7,4253.02,431721408,6.23E+11
2015-7-2,4287.73,4312.18,4000.06,4108,457062208,5.94E+11
2015-7-3,4017.2,4164.62,3785.89,3885.91,429300864,5.38E+11
2015-7-6,4218.27,4218.27,3832.47,3998.54,648094528,7.80E+11
2015-7-7,3877.85,3960.63,3743.62,3928,679385024,7.96E+11
2015-7-8,3651.06,3762.62,3612.25,3663.04,581467136,6.40E+11
2015-7-9,3621.67,3930.26,3537.83,3897.62,503870624,5.65E+11
2015-7-10,3916.27,4179.1,3887.55,4106.56,500701792,6.29E+11
2015-7-13,4132.23,4278.16,4072.42,4211.81,502092192,6.59E+11
2015-7-14,4178.62,4258.5,4062.5,4112.14,454422016,5.98E+11
2015-7-15,4068.87,4114.24,3899.51,3966.76,421956352,5.14E+11
2015-7-16,3949.63,4067.02,3856.32,3997.36,330531360,4.10E+11
2015-7-17,4023.76,4190.18,4000.23,4151.5,331107136,4.36E+11
2015-7-20,4157.06,4221.68,4106.39,4160.6,352673472,4.83E+11
2015-7-21,4109.75,4201.48,4081.7,4166,318374944,4.32E+11
2015-7-22,4148.56,4187.43,4094.71,4157.16,318945984,4.42E+11
2015-7-23,4158.93,4262.06,4148.81,4250.81,354471744,4.84E+11
2015-7-24,4255.2,4299.64,4154.62,4176.27,392045376,5.36E+11
2015-7-27,4097.79,4156.31,3817.16,3818.73,365054496,4.78E+11
2015-7-28,3690.97,3883.45,3627.41,3811.09,383527232,4.83E+11
2015-7-29,3839.96,3934,3769.18,3930.37,276972832,3.72E+11
2015-7-30,3915.78,3968.53,3802.87,3815.4,271548672,3.76E+11
2015-7-31,3777.14,3863.62,3757.99,3816.7,222376768,2.99E+11
2015-8-3,3766.07,3829.24,3742.58,3829.24,245805024,3.10E+11
2015-8-4,3827.37,3948.45,3801.03,3948.15,220236560,2.89E+11
2015-8-5,3937.62,3962.28,3858.65,3866.89,200484272,2.73E+11
2015-8-6,3802.92,3888.68,3793.24,3831.85,147278688,1.96E+11
2015-8-7,3866.42,3926.64,3857.9,3906.93,183349152,2.47E+11
2015-8-10,3947.47,4101.73,3932.84,4084.36,306780544,4.02E+11
2015-8-11,4083.59,4110.12,4042,4066.66,322034176,4.17E+11
2015-8-12,4025.66,4078.03,4015.35,4016.12,255146192,3.40E+11
2015-8-13,4010.01,4075.7,3967.82,4075.46,242836976,3.20E+11
2015-8-14,4097.91,4113.16,4056.73,4073.54,253392992,3.40E+11
2015-8-17,4058.11,4081.77,4009.99,4077.87,256939632,3.37E+11
2015-8-18,4084.31,4103.04,3816.55,3825.4,319881056,4.25E+11
2015-8-19,3748.27,3898.74,3668.18,3886.13,269049824,3.41E+11
2015-8-20,3848.39,3880.82,3761.45,3761.45,212167968,2.71E+11
2015-8-21,3714.29,3757.78,3578.16,3589.54,217986400,2.67E+11
2015-8-24,3454.6,3468.14,3266.55,3275.53,255436656,2.73E+11
2015-8-25,3070.01,3200.11,3019.56,3042.92,276081312,2.81E+11
2015-8-26,3062.57,3192.92,2952.01,3025.68,308270624,3.12E+11
2015-8-27,3092.81,3206.72,3028.39,3205.63,267294928,2.79E+11
2015-8-28,3246.24,3353.24,3223.62,3342.29,299498432,3.19E+11
2015-8-31,3307.39,3368.28,3205.54,3366.54,280250400,3.07E+11
2015-9-1,3296.53,3370.5,3190.58,3362.08,352458528,3.51E+11
2015-9-2,3220.85,3387.02,3213.63,3365.83,347789408,3.49E+11
2015-9-7,3347.29,3422.22,3240.24,3250.49,204224432,2.22E+11
2015-9-8,3221.79,3340.22,3170.81,3334.02,154599632,1.68E+11
2015-9-9,3344.82,3426.64,3330.29,3399.31,220467424,2.59E+11
2015-9-10,3349.28,3398.32,3337.31,3357.56,144882976,1.68E+11
2015-9-11,3349.87,3383.12,3315.48,3347.18,108547504,1.30E+11
2015-9-14,3367.63,3373.91,3187.57,3281.12,205457248,2.26E+11
2015-9-15,3208.74,3240.08,3131.98,3152.23,143555648,1.46E+11
2015-9-16,3149.15,3345.91,3131.37,3309.25,159710000,1.68E+11
2015-9-17,3287.65,3354.9,3237,3237,169401888,1.90E+11
2015-9-18,3254.43,3280.87,3227.83,3251.27,106903480,1.22E+11
2015-9-21,3222.6,3312.55,3211.92,3308.25,122788672,1.45E+11
2015-9-22,3312.37,3371.4,3303.17,3339.03,146221984,1.72E+11
2015-9-23,3290.07,3315.93,3253.33,3263.03,123171440,1.37E+11
2015-9-24,3278.89,3300.86,3255.89,3285,102011240,1.21E+11
2015-9-25,3272.66,3290.86,3201.9,3231.95,121419280,1.38E+11
2015-9-28,3226.61,3246.55,3186.51,3242.75,74219472,88007467008
2015-9-29,3197.22,3208.41,3159.04,3178.85,87150632,96691511296
2015-9-30,3195.89,3223.9,3186.77,3202.95,78559352,95881601024
2015-10-8,3324.98,3337.33,3294.6,3296.48,132081768,1.64E+11
2015-10-9,3302.36,3352.37,3293.97,3340.12,124352496,1.45E+11
2015-10-12,3351.13,3486.62,3347.25,3447.68,221400464,2.64E+11
2015-10-13,3422.48,3452.05,3413.97,3445.04,145433792,1.75E+11
2015-10-14,3431.13,3458.7,3403.23,3406.11,152173936,1.75E+11
2015-10-15,3403.38,3486.82,3402.32,3486.82,171158304,2.02E+11
2015-10-16,3508.52,3537.54,3487.1,3534.07,208964704,2.52E+11
2015-10-19,3548.95,3572.99,3502.5,3534.17,207606752,2.55E+11
2015-10-20,3527.87,3577.8,3510.43,3577.7,179025104,2.27E+11
2015-10-21,3580.84,3601.24,3417.4,3473.25,282076064,3.27E+11
2015-10-22,3453.2,3530.77,3442.31,3524.53,184305584,2.24E+11
2015-10-23,3536.84,3581.84,3515.82,3571.24,198294480,2.47E+11
2015-10-26,3614.7,3620.76,3561.18,3589.26,204248864,2.70E+11
2015-10-27,3569.45,3601.05,3486.1,3592.87,192056144,2.39E+11
2015-10-28,3575.8,3598.16,3517.21,3524.91,170977104,2.13E+11
2015-10-29,3539.98,3561.81,3507.97,3533.31,127010448,1.61E+11
2015-10-30,3530.22,3574.47,3497.57,3534.08,139141920,1.83E+11
2015-11-2,3489.23,3543.45,3474.71,3475.96,130002568,1.67E+11
2015-11-3,3484.72,3501.7,3452.62,3465.49,101401872,1.32E+11
2015-11-4,3477.15,3628.54,3477.15,3628.54,205423872,2.67E+11
2015-11-5,3630.78,3781.4,3627.3,3705.97,398046560,4.95E+11
2015-11-6,3698.34,3801.71,3694.65,3793.37,298753088,3.90E+11
2015-11-9,3796.37,3891.77,3796.37,3840.35,356804832,4.63E+11
2015-11-10,3806.66,3876.49,3798.82,3833.24,286519616,3.81E+11
2015-11-11,3828.45,3843.11,3781.4,3833.64,232234304,3.07E+11
2015-11-12,3841.74,3843.89,3771.27,3795.32,217537648,3.02E+11
2015-11-13,3756.2,3793.71,3727.58,3746.24,203489888,2.82E+11
2015-11-16,3682.73,3764.4,3680.07,3764.12,161690896,2.27E+11
2015-11-17,3790.42,3852.77,3750.15,3758.38,248533072,3.65E+11
2015-11-18,3760.46,3771.85,3706.31,3715.58,185689488,2.54E+11
2015-11-19,3725.62,3775.23,3714.66,3774.97,154631984,2.05E+11
2015-11-20,3778.87,3793.54,3757.03,3774.37,186951696,2.42E+11
2015-11-23,3774.43,3802.85,3743.4,3753.34,175626816,2.35E+11
2015-11-24,3745.76,3754.16,3702.74,3753.88,143383280,1.92E+11
2015-11-25,3747.76,3781.86,3735.72,3781.61,151944944,2.15E+11
2015-11-26,3795.25,3805.84,3756.82,3759.42,173525472,2.40E+11
2015-11-30,3554.88,3587.97,3455.07,3566.4,173201168,2.20E+11
2015-12-1,3562.32,3617.31,3536.12,3591.7,136536560,1.77E+11
2015-12-2,3587.76,3725.85,3573.39,3721.95,213538864,2.61E+11
2015-12-3,3709.55,3758.45,3693.13,3749.3,197762128,2.37E+11
2015-12-4,3719.73,3726.12,3667.29,3677.59,151199520,1.96E+11
2015-12-7,3681.58,3699.34,3658.58,3687.61,113883152,1.61E+11
2015-12-8,3668.84,3668.84,3619.43,3623.02,125781080,1.63E+11
2015-12-9,3613.41,3655.15,3611.49,3635.93,113325424,1.54E+11
2015-12-10,3634.37,3678.32,3615.99,3623.08,120215624,1.69E+11
2015-12-11,3605.37,3630.74,3578.14,3608.06,110322480,1.45E+11
2015-12-14,3573.87,3712.5,3571,3711.32,151769120,2.03E+11
2015-12-15,3707.73,3717.36,3679.23,3694.38,126481712,1.87E+11
2015-12-16,3703.95,3713.09,3677.45,3685.43,111342720,1.60E+11
2015-12-17,3712.78,3768.84,3709.85,3755.88,177924080,2.43E+11
2015-12-18,3754.96,3810.22,3750.92,3767.9,173465984,2.32E+11
2015-12-21,3762.1,3877.82,3759.99,3865.96,217435280,2.90E+11
2015-12-22,3872.1,3880.47,3841.59,3876.73,180303664,2.44E+11
2015-12-23,3877.87,3926.68,3862.96,3866.37,207017152,2.95E+11
2015-12-24,3858.12,3867.67,3787.08,3829.39,147181392,2.04E+11
2015-12-25,3832.08,3848.02,3813.2,3838.2,119624016,1.63E+11
2015-12-28,3847.53,3853.38,3727.62,3727.62,153988448,2.10E+11
2015-12-29,3723.05,3762.05,3710.48,3761.87,101885552,1.40E+11
2015-12-30,3762.9,3765.65,3726.28,3765.17,105629952,1.56E+11
2015-12-31,3760.89,3772.62,3727.32,3731,101873552,1.45E+11
2016-1-4,3725.86,3726.24,3468.95,3469.07,115370672,1.46E+11
2016-1-5,3382.17,3518.22,3377.28,3478.78,162116992,1.96E+11
2016-1-6,3482.4,3543.74,3468.47,3539.81,145966144,1.61E+11
2016-1-7,3481.14,3481.14,3284.74,3294.37,44102640,47130796032
2016-1-8,3371.87,3418.85,3237.92,3361.56,185959456,2.03E+11
2016-1-11,3303.12,3342.48,3192.45,3192.45,174638384,1.84E+11
2016-1-13,3240.48,3257.3,3155.87,3155.87,120666496,1.31E+11
2016-1-14,3076.63,3226.65,3072.04,3221.57,134537664,1.45E+11
2016-1-15,3200.88,3216.8,3101.05,3118.73,124601776,1.32E+11
2016-1-18,3068.23,3165.62,3066.73,3130.73,101128384,1.09E+11
2016-1-19,3132.7,3227.9,3119.22,3223.12,127653896,1.43E+11
2016-1-20,3204.22,3225.95,3154.42,3174.37,130650504,1.43E+11
2016-1-21,3136.37,3202.54,3081.35,3081.35,111189736,1.22E+11
2016-1-22,3114.89,3132.16,3053.96,3113.46,89951088,96885669888
2016-1-25,3129.03,3149.33,3105.1,3128.88,81540064,85777891328
2016-1-26,3099.6,3106.53,2934.64,2940.51,126933920,1.27E+11
2016-1-27,2953.17,2963.54,2839.29,2930.35,132229368,1.27E+11
2016-1-28,2909.33,2941.88,2841.84,2853.76,99222752,95663874048
2016-1-29,2855.6,2965.31,2854.37,2946.09,113304256,1.09E+11
2016-2-1,2939.04,2944.52,2869.56,2901.05,86795344,82931449856
2016-2-2,2901.53,2972.42,2901.51,2961.33,88601960,88740233216
2016-2-3,2931.29,2954.71,2909.89,2948.63,77389000,74817093632
2016-2-4,2960.33,2999.21,2960.21,2984.76,91779728,91550343168
2016-2-5,2982.06,2988.36,2962.85,2963.79,76850808,77443219456
2016-2-15,2888.42,2961.49,2886.02,2946.71,72919432,71285047296
2016-2-16,2962.18,3042.09,2962.18,3037.04,112579640,1.12E+11
2016-2-17,3034.09,3065.78,3027.05,3063.32,128291608,1.22E+11
2016-2-18,3079.53,3093.51,3049.84,3053.7,124401464,1.23E+11
2016-2-19,3047.93,3065.97,3032.62,3051.59,87338016,90849345536
2016-2-22,3083.92,3128.21,3071.33,3118.87,140946976,1.42E+11
2016-2-23,3117.2,3119.22,3061.42,3089.36,112567392,1.17E+11
2016-2-24,3077.61,3109.55,3055.25,3109.55,111782648,1.13E+11
2016-2-25,3104.4,3104.43,2905.46,2918.75,157829760,1.53E+11
2016-2-26,2942.1,2964.38,2902.95,2948.03,106949728,1.03E+11
2016-2-29,2939.58,2939.87,2821.21,2877.47,129341024,1.18E+11
2016-3-1,2881.34,2950.43,2863.32,2930.68,116045920,1.10E+11
2016-3-2,2933.91,3054.72,2933.12,3051.33,175972352,1.64E+11
2016-3-3,3050.38,3078.43,3040.25,3058.41,173105744,1.66E+11
2016-3-4,3047.54,3101.65,3032.41,3093.88,219172528,2.06E+11
2016-3-7,3109,3130.89,3083.58,3104.84,132462040,1.28E+11
2016-3-8,3100.14,3109.25,3001.83,3107.66,136235744,1.29E+11
2016-3-9,3045.91,3072.91,3020.12,3071.9,111466248,1.06E+11
2016-3-10,3056.21,3074.15,3012.68,3013.14,76072200,78180466688
2016-3-11,2990.21,3026.43,2982.16,3018.28,73333568,74367295488
2016-3-14,3039.57,3106.8,3034,3065.68,117108656,1.24E+11
2016-3-15,3061.34,3077.08,3028.58,3074.78,98311944,1.01E+11
2016-3-16,3068.87,3100.35,3064.52,3090.03,124736448,1.26E+11
2016-3-17,3096.81,3147.84,3077.57,3124.2,121661776,1.37E+11
2016-3-18,3136.22,3197.66,3130.1,3171.96,197302560,2.10E+11
2016-3-21,3203.29,3267.78,3198.36,3249.43,233269472,2.57E+11
2016-3-22,3231.61,3249.67,3218.73,3225.79,161020896,1.94E+11
2016-3-23,3217.73,3242.25,3202.98,3236.09,125679288,1.56E+11
2016-3-24,3211.5,3221.9,3181.81,3181.85,133131120,1.62E+11
2016-3-25,3176.81,3204.43,3174.32,3197.82,97395328,1.15E+11
2016-3-28,3206.95,3229.62,3161.87,3169.73,103441936,1.24E+11
2016-3-29,3171.31,3178.07,3122.76,3135.4,97294744,1.14E+11
2016-3-30,3161.29,3216.67,3161.29,3216.28,117802512,1.41E+11
2016-3-31,3229.2,3241.92,3208.65,3218.09,121552072,1.47E+11
2016-4-1,3213.66,3222.61,3165.86,3221.88,118122136,1.27E+11
2016-4-5,3211.3,3271.92,3205.21,3264.49,146047776,1.59E+11
2016-4-6,3250.52,3267.63,3236.2,3257.53,120196304,1.37E+11
2016-4-7,3266.29,3270.82,3208.63,3209.29,112409464,1.28E+11
2016-4-8,3189.85,3197.77,3163.31,3185.73,101005624,1.14E+11
2016-4-11,3213.51,3251.57,3213.51,3230.1,125212712,1.43E+11
2016-4-12,3227.37,3232.26,3198.89,3218.45,92869440,99086557184
2016-4-13,3237.86,3296.52,3237.86,3261.37,195613872,2.00E+11
2016-4-14,3277.1,3286.07,3252.05,3275.83,113157328,1.18E+11
2016-4-15,3279.86,3282.98,3261.73,3272.21,99807528,1.08E+11
2016-4-18,3252.66,3252.66,3221.65,3228.45,97090072,1.04E+11
2016-4-19,3243.97,3250.73,3221.58,3238.3,80871440,90976239616
2016-4-20,3244.13,3248.41,3107.37,3181.03,162207856,1.72E+11
2016-4-21,3160.8,3198.56,3150.93,3160.6,104752648,1.10E+11
2016-4-22,3142.56,3175.37,3137.99,3174.89,77078496,82442919936
2016-4-25,3164.74,3172.27,3137.11,3162.03,67519352,74734845952
2016-4-26,3159.77,3181.1,3150.39,3179.15,59020736,68871553024
2016-4-27,3181.92,3188.83,3162.68,3165.91,60004148,70620405760
2016-4-28,3169.33,3174.77,3135.63,3160.58,69870656,78876770304
2016-4-29,3153.54,3171.29,3149.39,3156.75,58029776,70807707648
2016-5-3,3159.82,3218.49,3151.39,3213.54,98164832,1.16E+11
2016-5-4,3203.47,3222.87,3198.29,3209.46,90862408,97797136384
2016-5-5,3204.16,3217.28,3196.57,3213.91,74733680,83946496000
2016-5-6,3213.13,3216.88,3130.14,3130.35,108680240,1.19E+11
2016-5-9,3115.42,3115.42,3055.01,3065.62,99230480,1.00E+11
2016-5-10,3055.21,3084.72,3055.17,3069.11,68849936,70650765312
2016-5-11,3080.63,3102.87,3063.09,3082.81,81794256,87323410432
2016-5-12,3059.37,3095.35,3035.02,3090.13,78765728,81418788864
2016-5-13,3081.67,3103.1,3064.68,3074.93,62629756,65850994688
2016-5-16,3064.53,3095.56,3053.65,3095.31,59461856,64405200896
2016-5-17,3095.52,3105.2,3073.46,3086.02,65278124,75389386752
2016-5-18,3071.53,3072.61,3039.46,3068.04,82715368,88458846208
2016-5-19,3060.34,3086.98,3058.14,3062.5,60444168,68679061504
2016-5-20,3047.78,3078.53,3041.52,3078.22,56080840,65124249600
2016-5-23,3078.52,3098.48,3076.5,3087.22,59697216,70337511424
2016-5-24,3083.24,3083.26,3052.59,3063.56,58734384,61106016256
2016-5-25,3079.75,3089.1,3054.87,3059.23,56652804,63316561920
2016-5-26,3056.6,3072.52,3027.43,3064.21,60392980,65985183744
2016-5-27,3059.73,3073.76,3052.17,3062.5,60468752,59371778048
2016-5-30,3056.31,3075.26,3037.65,3066.71,63098580,63496564736
2016-5-31,3068.6,3170.92,3068.6,3169.56,138863104,1.51E+11
2016-6-1,3172.96,3181.79,3159.82,3160.55,113148480,1.32E+11
2016-6-2,3158.03,3168.82,3151.07,3167.1,86003424,97093623808
2016-6-3,3172.95,3201.75,3162.09,3189.33,101491784,1.36E+11
2016-6-6,3192.78,3197.22,3168.55,3178.79,76693752,1.01E+11
2016-6-7,3182.43,3186.62,3168.17,3177.05,68928312,88711618560
2016-6-8,3171.81,3174.97,3148.35,3163.99,76291776,97682792448
2016-6-13,3134.05,3145.61,3065.77,3066.34,92975944,1.14E+11
2016-6-14,3058.43,3078.75,3055.65,3075.98,66279456,78622302208
2016-6-15,3043.96,3128.66,3042.23,3116.37,87393256,1.06E+11
2016-6-16,3104.36,3112.48,3089.48,3094.66,82974704,93496238080
2016-6-17,3096.09,3131.05,3096.09,3110.36,85402984,97953390592
2016-6-20,3114.9,3118.73,3089.71,3112.66,63587140,74647805952
2016-6-21,3124.89,3155.49,3097.93,3106.32,87965344,1.07E+11
2016-6-22,3100.45,3134.06,3096.99,3133.96,66487112,81348714496
2016-6-23,3129.72,3129.72,3102.48,3117.32,67751736,81732550656
2016-6-24,3110.64,3130.54,3033.97,3077.15,104792208,1.19E+11
2016-6-27,3065.12,3120.63,3064.97,3120.54,83267256,1.04E+11
2016-6-28,3107.39,3139.42,3099.7,3136.39,92024640,1.17E+11
2016-6-29,3142.48,3158.08,3139.12,3151.38,103723664,1.18E+11
2016-6-30,3152.83,3163.72,3148.2,3153.91,79692616,1.01E+11
2016-7-1,3156.92,3170.26,3148.29,3154.2,71746280,91215028224
2016-7-4,3136.38,3210.6,3134.02,3204.7,133310528,1.50E+11
2016-7-5,3199.15,3216.7,3198,3207.37,130226896,1.44E+11
2016-7-6,3197.62,3217.52,3183.45,3216.8,124897456,1.47E+11
2016-7-7,3206.55,3220.54,3190.12,3209.95,118595200,1.40E+11
2016-7-8,3199.75,3204.92,3183.96,3192.28,89734856,1.11E+11
2016-7-11,3199.04,3235.96,3197.62,3203.33,138529504,1.55E+11
2016-7-12,3201.9,3273.47,3200.3,3273.17,172534224,1.91E+11
2016-7-13,3274.02,3300.99,3271.78,3282.87,175196096,1.97E+11
2016-7-14,3277.48,3281.95,3259.07,3276.76,107525800,1.28E+11
2016-7-15,3278.84,3285.03,3265.29,3276.28,102665024,1.25E+11
2016-7-18,3269.71,3281.63,3251.77,3262.02,110312520,1.30E+11
2016-7-19,3260.42,3264.73,3226.2,3248.23,88886864,1.07E+11
2016-7-20,3246.86,3254.51,3232.26,3237.61,72701256,91367448576
2016-7-21,3238.34,3271.37,3238.3,3252.52,86004824,1.07E+11
2016-7-22,3251.24,3253.77,3220.88,3225.15,86029128,1.07E+11
2016-7-25,3220.16,3243.79,3218.13,3230.88,70203184,92015845376
2016-7-26,3228.23,3269.75,3228.01,3269.59,81051088,1.04E+11
2016-7-27,3270.08,3276.51,3157.4,3218.24,160188672,1.87E+11
2016-7-28,3204.46,3235.78,3195.27,3221.13,112779968,1.37E+11
2016-7-29,3217.18,3225.41,3198.67,3203.92,88044840,1.04E+11
2016-8-1,3196.42,3199.98,3156.75,3176.81,87003496,98818637824
2016-8-2,3173.76,3189.05,3165.54,3189.05,62167640,70640762880
2016-8-3,3179.67,3197.15,3173.54,3193.51,72864104,79754321920
2016-8-4,3190.55,3201.55,3170.41,3201.29,73504376,86919593984
2016-8-5,3201.35,3224.87,3192.86,3205.11,77196368,94429544448
2016-8-8,3199.57,3234.48,3187.25,3234.17,86676048,1.03E+11
2016-8-9,3232.6,3257.33,3229.16,3256.98,91065256,1.06E+11
2016-8-10,3255.17,3261.86,3242.75,3243.34,90430368,1.06E+11
2016-8-11,3239.56,3274.03,3232.61,3233.36,101041216,1.17E+11
2016-8-12,3231.81,3294.23,3231.13,3294.23,116254048,1.29E+11
2016-8-15,3303.47,3417.9,3302.37,3393.41,220543424,2.59E+11
2016-8-16,3403.37,3418.68,3372.02,3378.25,196389744,2.27E+11
2016-8-17,3377.77,3394.38,3356.91,3373.05,138847680,1.68E+11
2016-8-18,3369.95,3394.79,3349.68,3364.49,142380176,1.72E+11
2016-8-19,3358.56,3374.05,3341.18,3365.02,119961504,1.35E+11
2016-8-22,3364.67,3372.83,3335.47,3336.79,107951008,1.28E+11
2016-8-23,3332.62,3359.64,3324.96,3341.83,92924512,1.09E+11
2016-8-24,3341.92,3348.12,3323.73,3329.86,81191432,94012833792
2016-8-25,3314.08,3315.08,3279.81,3308.97,100589152,1.13E+11
2016-8-26,3312.5,3328.95,3301.74,3307.09,81530688,93213204480
2016-8-29,3306.57,3315.08,3297.07,3307.78,77036336,88011644928
2016-8-30,3310.32,3325.12,3304.6,3311.99,75725984,89513017344
2016-8-31,3310.57,3333.97,3304.65,3327.79,79570808,99215040512
2016-9-1,3326.74,3329.35,3301.21,3301.58,84947216,1.01E+11
2016-9-2,3298.72,3320.42,3295.76,3314.11,82791800,99396378624
2016-9-5,3321.01,3338.41,3314.62,3319.67,78292480,87531085824
2016-9-6,3322.02,3347.95,3300.12,3342.62,98284000,1.18E+11
2016-9-7,3344.07,3357.36,3337.75,3340.82,102940104,1.15E+11
2016-9-8,3338.01,3343.39,3328.23,3339.56,71916160,83742343168
2016-9-9,3339.37,3344.95,3318.04,3318.04,82657040,95471190016
2016-9-12,3271.87,3276.72,3234.57,3262.6,122917680,1.34E+11
2016-9-13,3265.34,3269.22,3246.38,3260.33,67180288,76862644224
2016-9-14,3245.74,3255,3231.34,3238.73,70432696,79780749312
2016-9-19,3242.74,3264.89,3242.74,3263.12,58831080,67678031872
2016-9-20,3264.65,3265.04,3252.38,3257.39,52784208,61626150912
2016-9-21,3257.71,3270.89,3254.32,3266.63,59142980,68957741056
2016-9-22,3281.47,3303.2,3277.98,3291.12,75753544,89991757824
2016-9-23,3292.28,3293.91,3275.03,3275.66,57993984,68046258176
2016-9-26,3267.68,3267.68,3220.28,3220.28,70452184,78700838912
2016-9-27,3214.87,3240.78,3214.43,3240.75,58460552,66651131904
2016-9-28,3243.64,3243.64,3228,3230.88,44727496,51996405760
2016-9-29,3234.86,3257.77,3234.8,3244.38,55452556,62220304384
2016-9-30,3240.17,3260.93,3239.04,3253.28,44978024,52655734784
2016-10-10,3265.36,3294.63,3258.96,3293.87,80519264,89607987200
2016-10-11,3296.87,3308,3292.87,3306.56,87713160,88213422080
2016-10-12,3299.13,3302.56,3289.75,3300.01,68669784,72386912256
2016-10-13,3299.15,3307.4,3292.39,3302.64,81224200,79923748864
2016-10-14,3298.73,3306.68,3285.73,3305.85,82316272,81485594624
2016-10-17,3305.96,3309.01,3271.54,3277.87,86113512,88199421952
2016-10-18,3272.67,3321.33,3272.67,3321.33,102860712,1.05E+11
2016-10-19,3323.3,3332.52,3309.83,3316.24,101167728,96354443264
2016-10-20,3317.17,3324.89,3312.16,3318.6,79238872,82481094656
2016-10-21,3315.72,3341.56,3309.17,3327.74,109785176,1.07E+11
2016-10-24,3332.51,3382.83,3330.97,3367.58,153014352,1.50E+11
2016-10-25,3367.48,3373.9,3356.59,3367.45,111191696,1.11E+11
2016-10-26,3365.2,3367.83,3349.57,3354.8,98024784,1.05E+11
2016-10-27,3351.46,3352.35,3335.12,3345.7,77629848,85241012224
2016-10-28,3347.13,3370.75,3337.29,3340.12,93133312,1.05E+11
2016-10-31,3332.4,3340.47,3317.33,3336.28,71352864,80701816832
2016-11-1,3338.71,3359.38,3334.46,3359.05,74938200,84717682688
2016-11-2,3350.71,3356.39,3331.37,3333.35,91197104,1.00E+11
2016-11-3,3326.89,3379.99,3324.84,3365.09,126223504,1.37E+11
2016-11-4,3362.21,3377.63,3348.42,3354.16,104069656,1.11E+11
2016-11-7,3353.43,3362.74,3342.31,3356.59,99877984,94370873344
2016-11-8,3367.7,3383.91,3361.12,3371.12,103148280,1.05E+11
2016-11-9,3370.6,3373.1,3322.08,3353.05,139110064,1.45E+11
2016-11-10,3374.9,3403.02,3374.9,3390.61,134705536,1.33E+11
2016-11-11,3387.95,3422.66,3382.88,3417.22,198781504,1.91E+11
2016-11-14,3409.22,3452.62,3408.13,3430.25,213247104,2.08E+11
2016-11-15,3428.87,3434.91,3415.99,3429.87,134566320,1.35E+11
2016-11-16,3432.42,3435.63,3419.24,3429.59,129808512,1.29E+11
2016-11-17,3423.47,3437.66,3412.87,3436.54,121561728,1.22E+11
2016-11-18,3437.49,3443.12,3413.27,3417.46,115951208,1.17E+11
2016-11-21,3412.64,3463.13,3412.08,3441.11,146434528,1.48E+11
2016-11-22,3443.22,3469.22,3443.22,3468.36,168523440,1.67E+11
2016-11-23,3473.88,3492.96,3465.76,3474.73,162388512,1.71E+11
2016-11-24,3468.81,3508.15,3467.01,3488.74,145746304,1.65E+11
2016-11-25,3490.04,3521.3,3463.95,3521.3,153621504,1.67E+11
2016-11-28,3538.67,3553.36,3528.32,3535.08,207375488,2.20E+11
2016-11-29,3525.89,3583.72,3521.37,3564.04,236918352,2.48E+11
2016-11-30,3557.63,3567.07,3527.02,3538,178560176,1.91E+11
2016-12-1,3543.96,3575.97,3543.25,3565.04,180170768,2.00E+11
2016-12-2,3559.77,3562.55,3516.79,3528.95,196355488,2.04E+11
2016-12-5,3473.68,3496.87,3457.34,3469.4,180852352,1.90E+11
2016-12-6,3466.24,3477.59,3456.81,3459.14,115529088,1.26E+11
2016-12-7,3458.37,3475.75,3445.76,3475.75,114345104,1.15E+11
2016-12-8,3481.81,3484.34,3466.51,3470.13,117383920,1.19E+11
2016-12-9,3464.87,3507.92,3461.76,3493.7,150303312,1.53E+11
2016-12-12,3489.27,3495.8,3400.79,3409.17,187467744,1.99E+11
2016-12-13,3394.21,3416.21,3370.6,3405.04,121105096,1.24E+11
2016-12-14,3399.4,3412.28,3378.27,3378.95,124007744,1.26E+11
2016-12-15,3363.86,3378.04,3327.13,3340.42,114960656,1.22E+11
2016-12-16,3335.36,3356.29,3330.49,3346.03,90775424,98112208896
2016-12-19,3342.34,3344.86,3325,3328.98,81640680,86095691776
2016-12-20,3328.3,3329.1,3289.27,3309.06,87569592,88527347712
2016-12-21,3313.75,3342.48,3313.75,3338.54,108254992,1.06E+11
2016-12-22,3335.12,3340.36,3322.72,3335.66,92277248,92564881408
2016-12-23,3333.39,3334.88,3300.87,3307.6,97444712,99575472128
2016-12-26,3293.22,3322.41,3267.05,3322.39,89793984,95493218304
2016-12-27,3319.21,3330.23,3315.83,3316.38,75486360,79617130496
2016-12-28,3315.75,3320.55,3293.16,3301.88,69000440,71759839232
2016-12-29,3297.04,3312.11,3288.1,3297.76,70087920,75972960256
2016-12-30,3302.6,3313.55,3295.75,3310.08,71744112,76921372672
2017-1-3,3313.95,3345.26,3313.95,3342.23,86567896,87612768256
2017-1-4,3340.56,3369.57,3338.14,3368.31,90050824,98014355456
2017-1-5,3368.34,3373.4,3361.46,3367.79,88336360,91189338112
2017-1-6,3366.85,3368.87,3346.88,3347.66,87459112,91072258048
2017-1-7,3345.75,3366.22,3344.35,3363.89,83707944,87916118016
